,0,1,2
556,-2.4399999999998414,0.834513351499934,0.21684703811147843
557,-2.4299999999998416,0.8323281143017044,0.218523779006137
558,-2.419999999999842,0.8301261635908787,0.22019513071839386
559,-2.409999999999842,0.8279075560487341,0.22186081430141114
560,-2.3999999999998423,0.8256723511442211,0.2235205509877533
561,-2.3899999999998425,0.8234206111306863,0.22517406233775045
562,-2.3799999999998427,0.8211524010422389,0.22682107027509196
563,-2.369999999999843,0.8188677886892687,0.22846129717158797
564,-2.359999999999843,0.8165668446531064,0.23009446593311028
565,-2.3499999999998433,0.8142496422798248,0.2317203000853696
566,-2.3399999999998435,0.8119162576731835,0.23333852385959558
567,-2.3299999999998438,0.8095667696867195,0.23494886227801298
568,-2.319999999999844,0.8072012599149843,0.2365510412390595
569,-2.309999999999844,0.8048198126839323,0.23814478760235125
570,-2.2999999999998444,0.8024225150404635,0.23972982927333436
571,-2.2899999999998446,0.8000094567411524,0.241305895284398
572,-2.279999999999845,0.7975807302402689,0.2428727158660035
573,-2.269999999999845,0.7951364306765111,0.24443002257518442
574,-2.2599999999998452,0.7926766558590089,0.24597754836874625
575,-2.2499999999998455,0.7902015062529728,0.24751502763852712
576,-2.2399999999998457,0.7877110849642963,0.24904219631617514
577,-2.229999999999846,0.7852054977232873,0.2505587919601801
578,-2.219999999999846,0.7826848528675919,0.25206455383662285
579,-2.2099999999998463,0.7801492613243182,0.2535592229992542
580,-2.1999999999998465,0.7775988365913655,0.25504254236888985
581,-2.1899999999998467,0.7750336947179666,0.25651425681209317
582,-2.179999999999847,0.7724539542844515,0.25797411321907826
583,-2.169999999999847,0.76985973638124,0.2594218605808274
584,-2.1599999999998474,0.7672511645870702,0.26085725006539523
585,-2.1499999999998476,0.7646283649464956,0.2622800350912183
586,-2.139999999999848,0.7619914659487751,0.26368997118765836
587,-2.129999999999848,0.7593405985023369,0.2650868164377346
588,-2.1199999999998482,0.756675895906213,0.2664703317810199
589,-2.1099999999998484,0.7539974938262644,0.2678402805345176
590,-2.0999999999998487,0.7513055302708477,0.26919642844859676
591,-2.089999999999849,0.7486001455639336,0.27053854396183463
592,-2.079999999999849,0.7458814823175394,0.27186639826946024
593,-2.0699999999998493,0.7431496854034901,0.27317976539068534
594,-2.0599999999998495,0.740404901924516,0.2744784222348806
595,-2.0499999999998497,0.7376472811847012,0.2757621486666084
596,-2.03999999999985,0.7348769746592938,0.27703072756944946
597,-2.02999999999985,0.7320941359638887,0.2782839449086416
598,-2.0199999999998504,0.7292989208229975,0.2795215897924447
599,-2.0099999999998506,0.7264914870380171,0.28074345453227567
600,-1.9999999999998508,0.7236719944551968,0.2819493346428531
601,-1.989999999999851,0.7208406049330001,0.2831390289027125
602,-1.9799999999998512,0.7179974823061115,0.2843123396896685
603,-1.9699999999998514,0.7151427923505915,0.2854690728660819
604,-1.9599999999998516,0.7122767027507702,0.2866090376049568
605,-1.9499999999998519,0.7093993830639455,0.28773204660943463
606,-1.939999999999852,0.7065110046844988,0.2888379161711502
607,-1.9299999999998523,0.7036117408075168,0.2899264662194867
608,-1.9199999999998525,0.7007017663919367,0.290997520369371
609,-1.9099999999998527,0.6977812581232276,0.29205090596757244
610,-1.899999999999853,0.6948503943756228,0.29308645413758383
611,-1.8899999999998531,0.6919093551740243,0.294103999812545
612,-1.8799999999998533,0.6889583221561432,0.2951033817114701
613,-1.8699999999998536,0.6859974785323284,0.2960844425705489
614,-1.8599999999998538,0.6830270090451898,0.2970470291636246
615,-1.849999999999854,0.680047099930942,0.2979909921301982
616,-1.8399999999998542,0.6770579388795384,0.29891618609635406
617,-1.8299999999998544,0.6740597149941636,0.2998224697389168
618,-1.8199999999998546,0.6710526187504009,0.3007097058180114
619,-1.8099999999998548,0.6680368419550884,0.3015777612080772
620,-1.799999999999855,0.6650125777048823,0.30242650692729744
621,-1.7899999999998553,0.6619800203445406,0.30325581816547376
622,-1.7799999999998555,0.6589393654249454,0.30406557431013614
623,-1.7699999999998557,0.6558908096624431,0.3048556588148149
624,-1.759999999999856,0.6528345508954481,0.3056259594727134
625,-1.7499999999998561,0.6497707880386286,0.3063763686583926
626,-1.7399999999998563,0.6466997210411781,0.30710678291930027
627,-1.7299999999998565,0.643621550845515,0.3078171029329557
628,-1.7199999999998568,0.6405364793440091,0.3085072337041389
629,-1.709999999999857,0.6374447093355613,0.3091770845797509
630,-1.6999999999998572,0.6343464444820488,0.3098265692621144
631,-1.6899999999998574,0.6312418892646539,0.31045560582073084
632,-1.6799999999998576,0.6281312489400904,0.3110641167023781
633,-1.6699999999998578,0.6250147294967462,0.31165202873968123
634,-1.659999999999858,0.6218925376113797,0.31221927309552644
635,-1.6499999999998582,0.6187648806060295,0.31276578524193077
636,-1.6399999999998585,0.6156319664011176,0.3132915053404628
637,-1.6299999999998587,0.6124940034705331,0.3137963780444758
638,-1.6199999999998589,0.6093512007999901,0.3142803521713894
639,-1.609999999999859,0.6062037678431086,0.314743380930646
640,-1.5999999999998593,0.6030519144773506,0.31518542193801624
641,-1.5899999999998595,0.599895850959997,0.3156064372115991
642,-1.5799999999998597,0.5967357878841798,0.3160063931662793
643,-1.56999999999986,0.5935719361349843,0.3163852606067219
644,-1.5599999999998602,0.5904045068456363,0.3167430147188621
645,-1.5499999999998604,0.587233711354059,0.31707963503295467
646,-1.5399999999998606,0.5840597611623222,0.3173951051343521
647,-1.5299999999998608,0.580882867889241,0.3176894133484848
648,-1.519999999999861,0.5777032432229191,0.3179625527465535
649,-1.5099999999998612,0.5745210988815422,0.3182145203202785
650,-1.4999999999998614,0.5713366465717281,0.3184453172265067
651,-1.4899999999998617,0.5681500979456354,0.3186549489111401
652,-1.4799999999998619,0.5649616645582749,0.3188434250889799
653,-1.469999999999862,0.5617715578250353,0.31901075972219917
654,-1.4599999999998623,0.5585799889794385,0.31915697099751394
655,-1.4499999999998625,0.555387169031135,0.3192820813020719
656,-1.4399999999998627,0.5521933087241538,0.31938611719801724
657,-1.429999999999863,0.5489986185004355,0.31946910889419644
658,-1.4199999999998631,0.5458033084569538,0.3195310908873372
659,-1.4099999999998634,0.5426075882930534,0.3195721029403048
660,-1.3999999999998636,0.5394116672722238,0.3195921886386649
661,-1.3899999999998638,0.5362157541891681,0.31959139486106014
662,-1.379999999999864,0.5330200573296769,0.31956977249875673
663,-1.3699999999998642,0.5298247844308392,0.31952737642191864
664,-1.3599999999998644,0.5266301426416126,0.3194642654437363
665,-1.3499999999998646,0.523436338483762,0.3193805022834201
666,-1.3399999999998649,0.520243577813182,0.31927615352811967
667,-1.329999999999865,0.5170520657816068,0.319151289593822
668,-1.3199999999998653,0.5138620068015319,0.3190059844044246
669,-1.3099999999998655,0.5106736045150128,0.3188403150039959
670,-1.2999999999998657,0.5074870617411421,0.3186543636887723
671,-1.289999999999866,0.5043025804327688,0.31844821708321425
672,-1.2799999999998661,0.5011203616538585,0.31822196407563785
673,-1.2699999999998663,0.49794060554491426,0.3179756970123293
674,-1.2599999999998666,0.4947635112874746,0.3177095117897877
675,-1.2499999999998668,0.491589277069088,0.3174235078070242
676,-1.239999999999867,0.4884181000487733,0.31711778791702616
677,-1.2299999999998672,0.4852501763229737,0.3167924583774129
678,-1.2199999999998674,0.4820857008920103,0.3164476288003981
679,-1.2099999999998676,0.47892486762680797,0.3160834121256506
680,-1.1999999999998678,0.4757678692319213,0.3156999249902259
681,-1.189999999999868,0.472614897218664,0.3152972867182413
682,-1.1799999999998683,0.4694661418801147,0.31487561913324247
683,-1.1699999999998685,0.4663217922547537,0.3144350476950941
684,-1.1599999999998687,0.4631820360935704,0.3139757011529132
685,-1.149999999999869,0.46004705983033295,0.31349771122886616
686,-1.1399999999998691,0.4569170485523946,0.3130012125644954
687,-1.1299999999998693,0.45379218597203985,0.3124863426666957
688,-1.1199999999998695,0.4506726543983752,0.3119532418533022
689,-1.1099999999998698,0.44755863470976837,0.3114020531982453
690,-1.09999999999987,0.44445030632683813,0.310832922476445
691,-1.0899999999998702,0.4413478471794018,0.3102459987680939
692,-1.0799999999998704,0.4382514336808265,0.30964143371825514
693,-1.0699999999998706,0.4351612407209387,0.3090193796810359
694,-1.0599999999998708,0.43207744163994133,0.308379991618829
695,-1.049999999999871,0.42900020819151874,0.3077234281835317
696,-1.0399999999998712,0.4259297105193549,0.3070498503752239
697,-1.0299999999998715,0.4228661171343208,0.30635942147526074
698,-1.0199999999998717,0.41980959489220754,0.3056523069916772
699,-1.009999999999872,0.41676030897200633,0.30492867460448214
700,-0.9999999999998721,0.4137184228547357,0.3041886941110128
701,-0.9899999999998723,0.41068409830018615,0.30343253763411293
702,-0.9799999999998725,0.40765749531783446,0.30266038020520525
703,-0.9699999999998727,0.40463877216977745,0.3018723965623249
704,-0.959999999999873,0.40162808535831174,0.30106876268554683
705,-0.9499999999998732,0.39862558958690625,0.3002496584576908
706,-0.9399999999998734,0.3956314377442279,0.2994152653589932
707,-0.9299999999998736,0.39264578088726254,0.29856576655761247
708,-0.9199999999998738,0.3896687682250031,0.2977013468529077
709,-0.909999999999874,0.3867005471027046,0.29682219261872866
710,-0.8999999999998742,0.38374126298670613,0.295928491746672
711,-0.8899999999998744,0.38079105944453356,0.2950204341181484
712,-0.8799999999998747,0.3778500781276341,0.2940982113410706
713,-0.8699999999998749,0.3749184587770879,0.2931620144522029
714,-0.8599999999998751,0.37199633921323794,0.2922120355252855
715,-0.8499999999998753,0.36908385530835974,0.2912484693671502
716,-0.8399999999998755,0.36618114097460547,0.29027151199016443
717,-0.8299999999998757,0.36328832815304335,0.2892813605027855
718,-0.8199999999998759,0.36040554680325393,0.2882782130538275
719,-0.8099999999998762,0.35753292489348293,0.28726226877684446
720,-0.7999999999998764,0.3546705883913468,0.28623372773478595
721,-0.7899999999998766,0.3518186612509597,0.2851927912779717
722,-0.7799999999998768,0.3489772654003861,0.28413966201139007
723,-0.769999999999877,0.3461465207511803,0.2830745415861535
724,-0.7599999999998772,0.3433265451953352,0.2819976319584194
725,-0.7499999999998774,0.3405174545847161,0.2809091371410166
726,-0.7399999999998776,0.3377193627244986,0.2798092618029713
727,-0.7299999999998779,0.33493238136790177,0.2786982111400049
728,-0.7199999999998781,0.33215662021145137,0.277576190821488
729,-0.7099999999998783,0.32939218689077093,0.27644340693768754
730,-0.6999999999998785,0.3266391869768957,0.2753000659475202
731,-0.6899999999998787,0.32389772397027566,0.27414637490953964
732,-0.6799999999998789,0.32116789929357875,0.2729825416020293
733,-0.6699999999998791,0.3184498123030705,0.27180877266526626
734,-0.6599999999998793,0.3157435602916059,0.2706252744403781
735,-0.6499999999998796,0.31304923847608185,0.2694322545232053
736,-0.6399999999998798,0.31036693999607834,0.2682299206455241
737,-0.62999999999988,0.307696755913874,0.267018480537512
738,-0.6199999999998802,0.3050387752149518,0.26579814187879247
739,-0.6099999999998804,0.30239308480898935,0.26456911224995716
740,-0.5999999999998806,0.2997597695313282,0.2633315990846652
741,-0.5899999999998808,0.2971389121433749,0.26208580977648555
742,-0.579999999999881,0.2945305933314391,0.26083195183514984
743,-0.5699999999998813,0.2919348917180514,0.2595702316386228
744,-0.5599999999998815,0.28935188386919725,0.2583008548414867
745,-0.5499999999998817,0.28678164429079545,0.25702402745044206
746,-0.5399999999998819,0.28422424543222996,0.25573995511904424
747,-0.5299999999998821,0.28167975769109066,0.2544488430267555
748,-0.5199999999998823,0.279148249418353,0.2531508958350581
749,-0.5099999999998825,0.27662978692399004,0.251846317644272
750,-0.49999999999988276,0.27412443448301,0.25053531195091683
751,-0.489999999999883,0.27163225434147675,0.24921808164948822
752,-0.4799999999998832,0.26915330672192,0.2478948290934646
753,-0.4699999999998834,0.26668764983316534,0.24656575565329408
754,-0.4599999999998836,0.2642353398797648,0.2452310617564124
755,-0.4499999999998838,0.2617964310679278,0.24389094723710203
756,-0.43999999999988404,0.2593709756136461,0.24254561111722306
757,-0.42999999999988425,0.2569590237514999,0.24119525153794563
758,-0.41999999999988447,0.2545606237438464,0.23984006572165262
759,-0.4099999999998847,0.25217582189038074,0.23848024993458616
760,-0.3999999999998849,0.2498046625380638,0.23711599945023254
761,-0.3899999999998851,0.24744718809179006,0.23574750847528136
762,-0.3799999999998853,0.24510343902659248,0.23437496999593743
763,-0.36999999999988553,0.24277345389517585,0.23299857624506926
764,-0.35999999999988574,0.24045726933752304,0.23161851849492487
765,-0.34999999999988596,0.23815492009600936,0.23023498650631136
766,-0.33999999999988617,0.23586643902784862,0.22884816879542025
767,-0.3299999999998864,0.2335918571172482,0.22745825266295427
768,-0.3199999999998866,0.2313312034878841,0.2260654241620974
769,-0.3099999999998868,0.22908450541568662,0.22466986806747857
770,-0.299999999999887,0.22685178834192973,0.2232717678447682
771,-0.28999999999988724,0.22463307588751424,0.22187130553134038
772,-0.27999999999988745,0.2224283898719152,0.22046866126981257
773,-0.26999999999988766,0.22023775031799483,0.21906401472152615
774,-0.2599999999998879,0.21806117545984444,0.21765754476361088
775,-0.2499999999998881,0.21589868176634963,0.2162494279166871
776,-0.2399999999998883,0.2137502839577564,0.21483983904477255
777,-0.22999999999988852,0.21161599502043094,0.2134289515358767
778,-0.21999999999988873,0.2094958262218766,0.21201693727634918
779,-0.20999999999988894,0.20738978712599876,0.21060396662602177
780,-0.19999999999988916,0.20529788560861056,0.20919020839416658
781,-0.18999999999988937,0.20322012787421506,0.20777582971183706
782,-0.17999999999988958,0.2011565184806219,0.20636099524842244
783,-0.1699999999998898,0.19910706034207337,0.20494586936070092
784,-0.15999999999989,0.19707175473450186,0.203530615879699
785,-0.14999999999989022,0.1950506013253087,0.20211539565858083
786,-0.13999999999989043,0.19304359819363803,0.2007003675230934
787,-0.12999999999989065,0.19105074184702525,0.1992856886341654
788,-0.11999999999989086,0.18907202723823993,0.19787151446841733
789,-0.10999999999989107,0.18710744778231436,0.19645799879962067
790,-0.09999999999989129,0.18515699537375077,0.19504529368081225
791,-0.0899999999998915,0.18322066040486346,0.19363354933084054
792,-0.07999999999989171,0.18129843179491162,0.19222291305525108
793,-0.06999999999989193,0.17939029699233666,0.19081353193585726
794,-0.05999999999989214,0.17749624197678388,0.18940555285231198
795,-0.04999999999989235,0.17561625129304503,0.187999119290011
796,-0.039999999999892566,0.17375030807467048,0.18659437237313337
797,-0.02999999999989278,0.17189839406182247,0.18519145144052507
798,-0.019999999999892992,0.17006048961926315,0.18379049403223213
799,-0.009999999999893205,0.16823657375446896,0.1823916358768607
800,1.0658141036401503e-13,0.16642662413586376,0.18099501087971426
801,0.010000000000106368,0.16463061711192128,0.17960075103582995
802,0.020000000000106155,0.1628485277435746,0.17820898509931515
803,0.030000000000105942,0.1610803298062659,0.17681984161929676
804,0.04000000000010573,0.15932599578828646,0.1754334493108911
805,0.050000000000105516,0.1575854969269378,0.1740499332731127
806,0.0600000000001053,0.15585880323513981,0.17266941594415441
807,0.07000000000010509,0.15414588351985234,0.17129201792006055
808,0.08000000000010488,0.15244670540057528,0.1699178579468552
809,0.09000000000010466,0.1507612353279197,0.16854705291344807
810,0.10000000000010445,0.14908943860224322,0.16717971784522279
811,0.11000000000010424,0.14743127939284043,0.16581596584850367
812,0.12000000000010402,0.14578672077215374,0.16445590660854603
813,0.1300000000001038,0.1441557247185318,0.16309964953475364
814,0.1400000000001036,0.14253825211093785,0.1617473045657014
815,0.15000000000010338,0.14093426276519183,0.16039897801573555
816,0.16000000000010317,0.13934371546311877,0.1590547732843839
817,0.17000000000010296,0.13776656797098105,0.15771479192794313
818,0.18000000000010274,0.13620277705793726,0.15637913365680878
819,0.19000000000010253,0.1346522985145227,0.15504789633334903
820,0.20000000000010232,0.1331150871711441,0.15372117597043378
821,0.2100000000001021,0.13159109691683613,0.1523990667052999
822,0.2200000000001019,0.13008028073372688,0.15108165922863015
823,0.23000000000010168,0.12858259070106648,0.14976904382825174
824,0.24000000000010147,0.1270979779867353,0.1484613116411515
825,0.25000000000010125,0.1256263928820128,0.14715855032745306
826,0.26000000000010104,0.1241677848328606,0.14586084441896574
827,0.2700000000001008,0.12272210245782553,0.14456827665718652
828,0.2800000000001006,0.12128929356593302,0.1432809279942715
829,0.2900000000001004,0.1198693051745646,0.1419988775946457
830,0.3000000000001002,0.11846208352731324,0.14072220283717352
831,0.3100000000001,0.11706757411192581,0.13945097930649353
832,0.32000000000009976,0.11568572170051113,0.13818527856642726
833,0.33000000000009955,0.11431647035007128,0.13692517212766653
834,0.34000000000009933,0.11295976337847814,0.13567073390325368
835,0.3500000000000991,0.11161554340251342,0.13442203400222397
836,0.3600000000000989,0.11028375237763687,0.13317913855679375
837,0.3700000000000987,0.1089643316147002,0.1319421120277775
838,0.3800000000000985,0.10765722179664193,0.13071101720651956
839,0.39000000000009827,0.10636236299515807,0.12948591521728114
840,0.40000000000009805,0.10507969468734274,0.12826686552027122
841,0.41000000000009784,0.1038091557722942,0.12705392591508824
842,0.42000000000009763,0.10255068459628018,0.12584715168480476
843,0.4300000000000974,0.10130421896463565,0.12464659692270619
844,0.4400000000000972,0.10006969614045634,0.12345231585273453
845,0.450000000000097,0.0988470528666735,0.12226436049135314
846,0.4600000000000968,0.09763622539251167,0.12108278020924179
847,0.47000000000009656,0.09643714948955336,0.11990762277062084
848,0.48000000000009635,0.09524976046773229,0.11873893434037885
849,0.49000000000009614,0.09407399319125097,0.11757675949164992
850,0.5000000000000959,0.09290978209441719,0.11642114121391822
851,0.5100000000000957,0.09175706119739573,0.11527212092149464
852,0.5200000000000955,0.09061576411846069,0.114129738803459
853,0.5300000000000953,0.08948582409142541,0.11299403330589652
854,0.5400000000000951,0.08836717398960896,0.11186504047824841
855,0.5500000000000949,0.0872597463383192,0.11074279512163776
856,0.5600000000000946,0.08616347332416537,0.10962733110594369
857,0.5700000000000944,0.08507828681052146,0.1085186807546934
858,0.5800000000000942,0.08400411835285228,0.10741687485881779
859,0.590000000000094,0.08294089921388821,0.10632194269176165
860,0.6000000000000938,0.08188856036709428,0.10523391318007502
861,0.6100000000000936,0.08084703252356444,0.10415281256087039
862,0.6200000000000934,0.07981624615172843,0.1030786651005755
863,0.6300000000000932,0.07879613149050634,0.10201149375015928
864,0.6400000000000929,0.07778661856765728,0.10095131962572501
865,0.6500000000000927,0.07678763720084461,0.09989816373686122
866,0.6600000000000925,0.07579911701181402,0.09885204567532946
867,0.6700000000000923,0.07482098744037358,0.09781298363490398
868,0.6800000000000921,0.07385317775817354,0.0967809944313669
869,0.6900000000000919,0.0728956170782341,0.09575609392773465
870,0.7000000000000917,0.07194823435433227,0.09473829804831913
871,0.7100000000000914,0.07101095842404499,0.09372761841314192
872,0.7200000000000912,0.07008371803738124,0.09272406377899278
873,0.730000000000091,0.06916644184139441,0.09172764444144166
874,0.7400000000000908,0.06825905838898141,0.09073836981612904
875,0.7500000000000906,0.06736149615172649,0.08975624803433391
876,0.7600000000000904,0.06647368353252936,0.08878128596450097
877,0.7700000000000902,0.0655955488780172,0.08781348923389554
878,0.78000000000009,0.06472702047946775,0.08685286337745679
879,0.7900000000000897,0.06386802658052032,0.0858994131590296
880,0.8000000000000895,0.06301849542823167,0.08495313823687067
881,0.8100000000000893,0.06217835528686428,0.08401403689040632
882,0.8200000000000891,0.06134753441855916,0.0830821093317835
883,0.8300000000000889,0.06052596109410402,0.08215735469633278
884,0.8400000000000887,0.05971356360435428,0.08123977097728163
885,0.8500000000000885,0.058910270271428575,0.08032935504830863
886,0.8600000000000882,0.058116009459527086,0.07942610270125772
887,0.870000000000088,0.05733070955953209,0.07853001126791881
888,0.8800000000000878,0.05655429902016934,0.07764107496394113
889,0.8900000000000876,0.05578670640678403,0.07675928212738103
890,0.9000000000000874,0.055027860387300336,0.0758846225003329
891,0.9100000000000872,0.054277689716432966,0.0750170874037448
892,0.920000000000087,0.053536123245953894,0.07415666713188607
893,0.9300000000000868,0.05280308993473289,0.07330335097497365
894,0.9400000000000865,0.05207851885855247,0.07245712724173181
895,0.9500000000000863,0.051362339217841106,0.07161798346755899
896,0.9600000000000861,0.050654480331161315,0.07078590783904937
897,0.9700000000000859,0.04995487166801138,0.06996088526262101
898,0.9800000000000857,0.04926344287842164,0.06914289768506499
899,0.9900000000000855,0.04858012377779387,0.06833192856923187
900,1.0000000000000853,0.047904844348705955,0.06752796119750548
901,1.010000000000085,0.047237534749530144,0.06673097799044792
902,1.0200000000000848,0.04657812532282499,0.06594096052942033
903,1.0300000000000846,0.04592654660350186,0.06515788957913715
904,1.0400000000000844,0.04528272931070316,0.06438174671649088
905,1.0500000000000842,0.044646604327968326,0.06361251550177083
906,1.060000000000084,0.04401810279311159,0.06285017050749464
907,1.0700000000000838,0.043397156133275015,0.062094682800867274
908,1.0800000000000836,0.04278369600033782,0.061346029908171396
909,1.0900000000000833,0.04217765427266718,0.06060418918060195
910,1.1000000000000831,0.041578963062676215,0.059869137213558465
911,1.110000000000083,0.040987554724169185,0.05914084986792245
912,1.1200000000000827,0.04040336185947513,0.058419302291207176
913,1.1300000000000825,0.03982631732636956,0.05770446893875736
914,1.1400000000000823,0.03925635424334419,0.05699632373895036
915,1.150000000000082,0.03869340593951238,0.056294845629611956
916,1.1600000000000819,0.038137406012704524,0.05560000773903173
917,1.1700000000000816,0.03758828842693141,0.054911773449162204
918,1.1800000000000814,0.03704598746323224,0.05423011105715192
919,1.1900000000000812,0.036510437686198056,0.05355499220781046
920,1.200000000000081,0.03598157395004501,0.05288638793861655
921,1.2100000000000808,0.03545933140449033,0.05222426869945784
922,1.2200000000000806,0.03494364550043104,0.0515686043723429
923,1.2300000000000804,0.034434451995426094,0.050919364291074354
924,1.2400000000000801,0.0339316869589828,0.05027651726080551
925,1.25000000000008,0.03343528675363478,0.04964003397889827
926,1.2600000000000797,0.032945188009816787,0.04900988765523251
927,1.2700000000000795,0.03246132773319802,0.04838604076635167
928,1.2800000000000793,0.031983643339435076,0.047768452313506904
929,1.290000000000079,0.03151207257540795,0.04715708917434891
930,1.3000000000000789,0.031046553518955636,0.04655191825296834
931,1.3100000000000787,0.030587024583408284,0.0459529060002406
932,1.3200000000000784,0.03013342452194188,0.04536001843157278
933,1.3300000000000782,0.029685692431756464,0.04477322114455062
934,1.340000000000078,0.029243767758078312,0.044192479336541135
935,1.3500000000000778,0.02880759029635029,0.043617757985875416
936,1.3600000000000776,0.028377100160679274,0.043049025226143955
937,1.3700000000000774,0.027952237824313872,0.042486245143164014
938,1.3800000000000772,0.02753294417568718,0.0419293762184747
939,1.390000000000077,0.027119160483471655,0.04137838042813091
940,1.4000000000000767,0.026710828379462623,0.040833221459835034
941,1.4100000000000765,0.026307889861713122,0.04029386268780688
942,1.4200000000000763,0.025910287297507613,0.03976026718889303
943,1.430000000000076,0.025517963426174798,0.0392323977586595
944,1.4400000000000759,0.02513086136046053,0.038710217055382135
945,1.4500000000000757,0.02474892456360269,0.038193690029847405
946,1.4600000000000755,0.02437209688063321,0.037682778502640124
947,1.4700000000000752,0.02400032257816313,0.037177440315838695
948,1.480000000000075,0.02363354631605048,0.03667763614473296
949,1.4900000000000748,0.023271713134614458,0.036183327943195565
950,1.5000000000000746,0.022914768456759237,0.03569447745271903
951,1.5100000000000744,0.022562658089954717,0.035211046216721
952,1.5200000000000742,0.02221532822807547,0.03473299559472176
953,1.530000000000074,0.02187272545184149,0.03426028690217131
954,1.5400000000000738,0.021534796706753685,0.03379288366096578
955,1.5500000000000735,0.021201489331722567,0.03333074653013579
956,1.5600000000000733,0.02087275109503145,0.03287383257238874
957,1.5700000000000731,0.020548530167086434,0.03242210157543557
958,1.580000000000073,0.02022877510810003,0.03197551455862424
959,1.5900000000000727,0.019913434869325793,0.03153403241784036
960,1.6000000000000725,0.01960245879416981,0.031097615937819567
961,1.6100000000000723,0.019295796619178917,0.030666225804476532
962,1.620000000000072,0.018993398473936832,0.030239822714112075
963,1.6300000000000718,0.01869521486453006,0.02981836901643775
964,1.6400000000000716,0.018401196694310663,0.02940182498488708
965,1.6500000000000714,0.018111295289586587,0.02899014832385971
966,1.6600000000000712,0.01782546237907944,0.02858329879197874
967,1.670000000000071,0.01754365008465436,0.028181237074881293
968,1.6800000000000708,0.017265810921732003,0.02778392381700412
969,1.6900000000000706,0.016991897799593918,0.02739131963224728
970,1.7000000000000703,0.016721864021581663,0.027003385114598988
971,1.7100000000000701,0.016455663285939583,0.026620080773770427
972,1.72000000000007,0.016193249698442647,0.02624136585668846
973,1.7300000000000697,0.01593457775719976,0.02586720112994767
974,1.7400000000000695,0.01567960233416208,0.025497549209313464
975,1.7500000000000693,0.015428278690499647,0.025132371172886803
976,1.760000000000069,0.01518056248307188,0.02477162745171957
977,1.7700000000000689,0.014936409763688213,0.024415278550798947
978,1.7800000000000686,0.014695776978264779,0.02406328505944466
979,1.7900000000000684,0.014458620965878495,0.02371560766156744
980,1.8000000000000682,0.014224898957083638,0.023372207209421125
981,1.810000000000068,0.013994568562568302,0.023033045689613285
982,1.8200000000000678,0.01376758778400611,0.022698084003580643
983,1.8300000000000676,0.013543915027355514,0.022367281722829313
984,1.8400000000000674,0.013323509088955698,0.02204059980927542
985,1.8500000000000671,0.013106329148600845,0.02171799991740886
986,1.860000000000067,0.012892334768028733,0.021399443852859745
987,1.8700000000000667,0.012681485889319681,0.02108489358136345
988,1.8800000000000665,0.01247374283320713,0.020774311237597987
989,1.8900000000000663,0.012269066294211026,0.020467659442902075
990,1.900000000000066,0.01206741729167662,0.020164905714736836
991,1.9100000000000659,0.011868757225101693,0.01986601203783911
992,1.9200000000000657,0.01167304793925206,0.019570933885393327
993,1.9300000000000654,0.011480251662988574,0.01927963284788503
994,1.9400000000000652,0.011290330982503214,0.018992073192192205
995,1.950000000000065,0.011103248839759217,0.018708219341179166
996,1.9600000000000648,0.010918968530870436,0.01842803587977504
997,1.9700000000000646,0.010737453874174454,0.0181514705855923
998,1.9800000000000644,0.010558668773353734,0.017878514924141164
999,1.9900000000000642,0.010382577466065936,0.017609135497892447
1000,2.000000000000064,0.010209144855987727,0.017343265704927724
1001,2.0100000000000637,0.010038336093662451,0.017080880858572067
1002,2.0200000000000635,0.0098701166793771,0.01682194598445208
1003,2.0300000000000633,0.00970445246247751,0.01656642617667292
1004,2.040000000000063,0.009541309628708063,0.016314287795371474
1005,2.050000000000063,0.009380654675793387,0.01606549964251469
1006,2.0600000000000627,0.009222454477902271,0.01582002407367611
1007,2.0700000000000625,0.00906667631044488,0.015577820964707279
1008,2.0800000000000622,0.008913287792480453,0.015338855950691732
1009,2.090000000000062,0.008762256880393579,0.015103095299084934
1010,2.100000000000062,0.008613551866868912,0.014870505379871446
1011,2.1100000000000616,0.008467141377548568,0.014641052897296225
1012,2.1200000000000614,0.008322994338928087,0.014414707766008394
1013,2.130000000000061,0.008181080017276573,0.014191436008642588
1014,2.140000000000061,0.00804136806173648,0.01397119933785329
1015,2.1500000000000608,0.00790382846246922,0.013753963651735868
1016,2.1600000000000605,0.0077684315332581305,0.013539696588088512
1017,2.1700000000000603,0.0076351479102125175,0.013328365914305751
1018,2.18000000000006,0.007503948550450099,0.013119939529537827
1019,2.19000000000006,0.007374804713741135,0.012914387168522223
1020,2.2000000000000597,0.007247687967877245,0.01271167802911477
1021,2.2100000000000595,0.007122570228114789,0.012511777364832
1022,2.2200000000000593,0.006999423746902697,0.012314651456407644
1023,2.230000000000059,0.006878221086440485,0.012120269328774746
1024,2.240000000000059,0.0067589351171336584,0.01192860016132613
1025,2.2500000000000586,0.0066415390160679865,0.011739613286027017
1026,2.2600000000000584,0.006526006255528468,0.011553279182946463
1027,2.270000000000058,0.006412310583715041,0.011369570260583162
1028,2.280000000000058,0.006300426075551923,0.011188453846500135
1029,2.2900000000000578,0.006190327149788153,0.011009895558206084
1030,2.3000000000000576,0.006081988521964947,0.010833865716475266
1031,2.3100000000000573,0.005975385198825115,0.010660335201140292
1032,2.320000000000057,0.005870492476629409,0.010489275060399095
